Last Modified,URL,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Level_8
2024-01-31,https://www.essex.ac.uk/news/2021/02/16/dr-stephen-jordan-in-landscape-artist-of-the-year,news,2021,02,16,dr-stephen-jordan-in-landscape-artist-of-the-year,,,
2024-01-31,https://www.essex.ac.uk/news/2021/08/10/introduction-of-strict-drink-drive-limit-has-had-no-effect-in-reducing-accidents,news,2021,08,10,introduction-of-strict-drink-drive-limit-has-had-no-effect-in-reducing-accidents,,,
2024-08-20,https://www.essex.ac.uk/news/2020/11/11/eira-funding-for-marconi-project,news,2020,11,11,eira-funding-for-marconi-project,,,
2024-08-20,https://www.essex.ac.uk/news/2021/09/27/oral-history-project-reveals-how-covid19-impacted-charities-and-volunteers,news,2021,09,27,oral-history-project-reveals-how-covid19-impacted-charities-and-volunteers,,,
2024-01-31,https://www.essex.ac.uk/news/2021/02/17/essex-at-ai-global-festival,news,2021,02,17,essex-at-ai-global-festival,,,
2024-03-13,https://www.essex.ac.uk/news/2021/09/29/premiere-for-film-about-teenage-life-during-a-pandemic,news,2021,09,29,premiere-for-film-about-teenage-life-during-a-pandemic,,,
2024-08-20,https://www.essex.ac.uk/news/2021/10/18/exploring-the-fragile-colombian-highlands,news,2021,10,18,exploring-the-fragile-colombian-highlands,,,
2024-08-20,https://www.essex.ac.uk/news/2021/03/03/award-shortlist-for-earthquake-film,news,2021,03,03,award-shortlist-for-earthquake-film,,,
2024-01-31,https://www.essex.ac.uk/news/2020/04/09/essex-lawyer-plays-part-in-landmark-legal-judgment-in-latin-america,news,2020,04,09,essex-lawyer-plays-part-in-landmark-legal-judgment-in-latin-america,,,
2024-08-20,https://www.essex.ac.uk/news/2020/11/23/italia-terremotata,news,2020,11,23,italia-terremotata,,,
2024-08-20,https://www.essex.ac.uk/news/2021/10/21/new-book-explores-america’s-road-to-empire,news,2021,10,21,new-book-explores-america’s-road-to-empire,,,
2024-08-20,https://www.essex.ac.uk/news/2021/01/20/new-years-honours-2021,news,2021,01,20,new-years-honours-2021,,,
2024-08-20,https://www.essex.ac.uk/news/2021/10/21/historians-advice-informs-new-national-wwii-exhibition,news,2021,10,21,historians-advice-informs-new-national-wwii-exhibition,,,
2024-08-20,https://www.essex.ac.uk/news/2021/01/20/matt-bennett-apa-award,news,2021,01,20,matt-bennett-apa-award,,,
2024-08-20,https://www.essex.ac.uk/news/2021/03/24/top-student-journalism-award-for-kafui,news,2021,03,24,top-student-journalism-award-for-kafui,,,
2024-08-20,https://www.essex.ac.uk/news/2020/01/29/timo-jutten-competition,news,2020,01,29,timo-jutten-competition,,,
2024-08-20,https://www.essex.ac.uk/news/2021/11/03/essex-in-global-top-175-for-arts-and-humanities,news,2021,11,03,essex-in-global-top-175-for-arts-and-humanities,,,
2024-01-31,https://www.essex.ac.uk/news/2019/11/29/times-higher-award-for-international-collaboration,news,2019,11,29,times-higher-award-for-international-collaboration,,,
2024-08-20,https://www.essex.ac.uk/news/2021/03/24/autonomy-project-survey-explores-human-rights-in-care-homes,news,2021,03,24,autonomy-project-survey-explores-human-rights-in-care-homes,,,
2024-08-20,https://www.essex.ac.uk/news/2021/11/23/essex-student-helps-government-policymaking-in-open-innovation-team,news,2021,11,23,essex-student-helps-government-policymaking-in-open-innovation-team,,,
2024-01-31,https://www.essex.ac.uk/news/2020/06/12/human-rights-centre-staff-and-students-help-amnesty-with-tear-gas-platform,news,2020,06,12,human-rights-centre-staff-and-students-help-amnesty-with-tear-gas-platform,,,
2024-01-31,https://www.essex.ac.uk/news/2021/11/24/university-of-essex-wins-top-ten-park-in-the-uk,news,2021,11,24,university-of-essex-wins-top-ten-park-in-the-uk,,,
2024-08-20,https://www.essex.ac.uk/news/2021/06/03/of-other-spaces-gardens-of-dreams-launch,news,2021,06,03,of-other-spaces-gardens-of-dreams-launch,,,
2024-01-31,https://www.essex.ac.uk/news/2021/12/17/essex-secures-funding-for-new-short-courses-to-address-data-skills-gap,news,2021,12,17,essex-secures-funding-for-new-short-courses-to-address-data-skills-gap,,,
2024-08-20,https://www.essex.ac.uk/news/2021/03/31/essex-among-best-universities-for-community-engagement-and-local-growth,news,2021,03,31,essex-among-best-universities-for-community-engagement-and-local-growth,,,
2024-08-20,https://www.essex.ac.uk/news/2021/05/12/exploration-of-colour-wins-student-an-exhibition-in-times-square,news,2021,05,12,exploration-of-colour-wins-student-an-exhibition-in-times-square,,,
2024-01-31,https://www.essex.ac.uk/news/2021/05/05/copfir-membership,news,2021,05,05,copfir-membership,,,
2024-08-20,https://www.essex.ac.uk/news/2020/09/30/dora-love-prize-launch,news,2020,09,30,dora-love-prize-launch,,,
2024-03-28,https://www.essex.ac.uk/news/2024/03/27/patients-will-back-ai-robodocs-to-clear-nhs-waiting-lists,news,2024,03,27,patients-will-back-ai-robodocs-to-clear-nhs-waiting-lists,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/03/essex-law-clinic-supervisor-appointed-to-influential-committee,news,2019,09,03,essex-law-clinic-supervisor-appointed-to-influential-committee,,,
2024-08-20,https://www.essex.ac.uk/news/2019/11/20/colchester-oral-history-celebrated,news,2019,11,20,colchester-oral-history-celebrated,,,
2024-03-13,https://www.essex.ac.uk/news/2019/03/26/budding-scientists-take-part-in-big-bang-fair,news,2019,03,26,budding-scientists-take-part-in-big-bang-fair,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/05/global-human-rights-collaboration-recognised-with-the-awards-nomination,news,2019,09,05,global-human-rights-collaboration-recognised-with-the-awards-nomination,,,
2024-08-20,https://www.essex.ac.uk/news/2019/11/20/faces-exhibition,news,2019,11,20,faces-exhibition,,,
2024-08-20,https://www.essex.ac.uk/news/2019/03/28/historian-in-focus:-thomas-freeman,news,2019,03,28,historian-in-focus:-thomas-freeman,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/05/library-team-gain-the-nomination-for-student-centred-approach,news,2019,09,05,library-team-gain-the-nomination-for-student-centred-approach,,,
2024-01-31,https://www.essex.ac.uk/news/2019/04/08/government-plan-to-make-social-media-safer-influenced-by-law-academics-work,news,2019,04,08,government-plan-to-make-social-media-safer-influenced-by-law-academics-work,,,
2024-01-31,https://www.essex.ac.uk/news/2019/11/15/professor-honoured-for-his-contribution-to-world-of-sport-and-exercise-psychology,news,2019,11,15,professor-honoured-for-his-contribution-to-world-of-sport-and-exercise-psychology,,,
2024-01-31,https://www.essex.ac.uk/news/2019/04/09/putting-the-fun-into-therapy-for-people-with-multiple-sclerosis,news,2019,04,09,putting-the-fun-into-therapy-for-people-with-multiple-sclerosis,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/05/our-2019-the-award-nominations,news,2019,09,05,our-2019-the-award-nominations,,,
2024-01-31,https://www.essex.ac.uk/news/2019/12/09/enhancing-customer-experience-through-artificial-intelligence,news,2019,12,09,enhancing-customer-experience-through-artificial-intelligence,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/05/research-on-how-to-protect-internet-users-makes-the-awards-shortlist,news,2019,09,05,research-on-how-to-protect-internet-users-makes-the-awards-shortlist,,,
2024-08-20,https://www.essex.ac.uk/news/2019/09/12/rare-book-gives-new-insight-into-elizabeth-fry’s-connections-to-essex,news,2019,09,12,rare-book-gives-new-insight-into-elizabeth-fry’s-connections-to-essex,,,
2024-01-31,https://www.essex.ac.uk/news/2019/04/16/third-graduation-in-singapore-is-the-biggest-ever,news,2019,04,16,third-graduation-in-singapore-is-the-biggest-ever,,,
2024-01-31,https://www.essex.ac.uk/news/2019/12/10/iser-wins-two-million-euro-grant-for-ground-breaking-population-research,news,2019,12,10,iser-wins-two-million-euro-grant-for-ground-breaking-population-research,,,
2024-01-31,https://www.essex.ac.uk/news/2019/04/26/untangling-the-world-of-dna-folding-in-cells,news,2019,04,26,untangling-the-world-of-dna-folding-in-cells,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/16/drinking-tea-improves-brain-health-researchers-find,news,2019,09,16,drinking-tea-improves-brain-health-researchers-find,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/16/new-guidelines-set-benchmark-for-investigations-in-armed-conflict,news,2019,09,16,new-guidelines-set-benchmark-for-investigations-in-armed-conflict,,,
2024-08-20,https://www.essex.ac.uk/news/2019/05/15/kavita-puri-debate,news,2019,05,15,kavita-puri-debate,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/20/essex-named-as-university-enterprise-zone,news,2019,09,20,essex-named-as-university-enterprise-zone,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/23/conference-celebrates-work-of-distinguished-legal-scholar,news,2019,09,23,conference-celebrates-work-of-distinguished-legal-scholar,,,
2024-01-31,https://www.essex.ac.uk/news/2019/12/12/we-welcome-northwest-masters-students,news,2019,12,12,we-welcome-northwest-masters-students,,,
2024-01-31,https://www.essex.ac.uk/news/2019/05/01/manningtree-high-school-scoops-human-rights-prize,news,2019,05,01,manningtree-high-school-scoops-human-rights-prize,,,
2024-01-31,https://www.essex.ac.uk/news/2019/12/05/my-grandparents-war,news,2019,12,05,my-grandparents-war,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/24/politics-in-top-5-of-good-university-guide,news,2019,09,24,politics-in-top-5-of-good-university-guide,,,
2024-01-31,https://www.essex.ac.uk/news/2019/06/04/lecturer-contributes-to-saudi-environmental-education,news,2019,06,04,lecturer-contributes-to-saudi-environmental-education,,,
2024-01-31,https://www.essex.ac.uk/news/2019/09/25/judicial-review-expert-appointed-to-panel-overseeing-court-reform,news,2019,09,25,judicial-review-expert-appointed-to-panel-overseeing-court-reform,,,
2024-01-31,https://www.essex.ac.uk/news/2019/06/18/student-javelin-thrower-harry-hughes-shortlisted-for-talented-athlete-scholarship-scheme-award,news,2019,06,18,student-javelin-thrower-harry-hughes-shortlisted-for-talented-athlete-scholarship-scheme-award,,,
2024-01-31,https://www.essex.ac.uk/news/2019/12/19/draft-internet-safety-bill-published,news,2019,12,19,draft-internet-safety-bill-published,,,
2024-03-13,https://www.essex.ac.uk/news/2019/09/27/teenagers-less-likely-to-respond-to-mothers-with-controlling-tone-of-voice,news,2019,09,27,teenagers-less-likely-to-respond-to-mothers-with-controlling-tone-of-voice,,,
2024-01-31,https://www.essex.ac.uk/news/2019/06/19/essex-joins-project-to-link-up-government-officials-with-academics,news,2019,06,19,essex-joins-project-to-link-up-government-officials-with-academics,,,
2024-01-31,https://www.essex.ac.uk/news/2019/01/03/new-measure-for-gender-inequality-suggests-many-disadvantages-for-men,news,2019,01,03,new-measure-for-gender-inequality-suggests-many-disadvantages-for-men,,,
2024-08-20,https://www.essex.ac.uk/news/2019/10/02/essex-ranked-in-top-250-in-world-for-humanities,news,2019,10,02,essex-ranked-in-top-250-in-world-for-humanities,,,
2024-08-20,https://www.essex.ac.uk/news/2019/06/20/autonomy-summer-school,news,2019,06,20,autonomy-summer-school,,,
2024-01-31,https://www.essex.ac.uk/news/2019/01/08/colorimeter-curve-in-line-for-national-award,news,2019,01,08,colorimeter-curve-in-line-for-national-award,,,
2024-01-31,https://www.essex.ac.uk/news/2019/06/21/social-media-duty-of-care-team-reply-to-government-white-paper,news,2019,06,21,social-media-duty-of-care-team-reply-to-government-white-paper,,,
2024-01-31,https://www.essex.ac.uk/news/2019/10/03/edge-hotel-school-lecturer-in-focus-quynh-nguyen,news,2019,10,03,edge-hotel-school-lecturer-in-focus-quynh-nguyen,,,
2024-01-31,https://www.essex.ac.uk/news/2019/01/08/john-heads-up-new-academic-society-to-improve-research-in-sport-and-exercise-science,news,2019,01,08,john-heads-up-new-academic-society-to-improve-research-in-sport-and-exercise-science,,,
2024-01-31,https://www.essex.ac.uk/news/2019/06/24/essex-estuary-to-be-sanctuary-for-mother-oysters,news,2019,06,24,essex-estuary-to-be-sanctuary-for-mother-oysters,,,
2024-01-31,https://www.essex.ac.uk/news/2019/10/04/trial-confirms-working-less-hours-reduces-staff-stress-and-improves-sleep,news,2019,10,04,trial-confirms-working-less-hours-reduces-staff-stress-and-improves-sleep,,,
2024-01-31,https://www.essex.ac.uk/news/2019/01/15/what-do-the-new-landmark-agreements-between-the-eu-and-japan-really-mean,news,2019,01,15,what-do-the-new-landmark-agreements-between-the-eu-and-japan-really-mean,,,
2024-01-31,https://www.essex.ac.uk/news/2019/07/03/jaywick-meeting-discusses-human-rights-as-response-to-extreme-poverty,news,2019,07,03,jaywick-meeting-discusses-human-rights-as-response-to-extreme-poverty,,,
2024-01-31,https://www.essex.ac.uk/news/2019/10/07/bringing-science-to-life-with-the-pint-of-science-series,news,2019,10,07,bringing-science-to-life-with-the-pint-of-science-series,,,
2024-08-20,https://www.essex.ac.uk/news/2019/01/22/what-can-the-kindertransport-teach-us-about-modern-day-humanitarian-efforts,news,2019,01,22,what-can-the-kindertransport-teach-us-about-modern-day-humanitarian-efforts,,,
2024-08-20,https://www.essex.ac.uk/news/2019/07/03/student-satisfaction-amongst-the-best--in-england,news,2019,07,03,student-satisfaction-amongst-the-best--in-england,,,
2024-08-20,https://www.essex.ac.uk/news/2019/07/04/class-of-2019-jessie-forman,news,2019,07,04,class-of-2019-jessie-forman,,,
2024-08-20,https://www.essex.ac.uk/news/2019/10/09/priseman-seabrook-collection,news,2019,10,09,priseman-seabrook-collection,,,
2024-01-31,https://www.essex.ac.uk/news/2019/10/14/more-departments-at-essex-awarded-for-diversity,news,2019,10,14,more-departments-at-essex-awarded-for-diversity,,,
2024-08-20,https://www.essex.ac.uk/news/2019/07/04/meet-alix-green,news,2019,07,04,meet-alix-green,,,
2024-08-20,https://www.essex.ac.uk/news/2019/01/24/holocaust-survivor-to-meet-local-school-children-from-suffolk-and-essex,news,2019,01,24,holocaust-survivor-to-meet-local-school-children-from-suffolk-and-essex,,,
2024-01-31,https://www.essex.ac.uk/news/2019/10/17/why-the-lonely-are-suffering-in-silence-when-visiting-their-gp,news,2019,10,17,why-the-lonely-are-suffering-in-silence-when-visiting-their-gp,,,
2024-01-31,https://www.essex.ac.uk/news/2019/07/11/graduation-2019-watch-live,news,2019,07,11,graduation-2019-watch-live,,,
2024-08-20,https://www.essex.ac.uk/news/2019/01/31/economic-and-social-research-council-awards-essex-new-round-of-funding-to-boost-research-impact,news,2019,01,31,economic-and-social-research-council-awards-essex-new-round-of-funding-to-boost-research-impact,,,
2024-08-20,https://www.essex.ac.uk/news/2019/07/19/new-essex-graduate-named-one-of-uk’s-top-black-students,news,2019,07,19,new-essex-graduate-named-one-of-uk’s-top-black-students,,,
2024-01-31,https://www.essex.ac.uk/news/2019/10/18/un-report-delivers-plan-to-combat-antisemitism,news,2019,10,18,un-report-delivers-plan-to-combat-antisemitism,,,
2024-08-20,https://www.essex.ac.uk/news/2019/07/31/community360-project,news,2019,07,31,community360-project,,,
2024-08-20,https://www.essex.ac.uk/news/2019/10/21/reframing-research-impact-agenda-to-engage-audiences-and-promote-scholarship,news,2019,10,21,reframing-research-impact-agenda-to-engage-audiences-and-promote-scholarship,,,
2024-01-31,https://www.essex.ac.uk/news/2019/02/05/adrenaline-rush-in-the-morning-makes-office-workers-more-productive-in-the-afternoon,news,2019,02,05,adrenaline-rush-in-the-morning-makes-office-workers-more-productive-in-the-afternoon,,,
2024-08-20,https://www.essex.ac.uk/news/2018/06/21/essex-county-hospital-aretefacts-sought-for-history-harvest-at-open-day,news,2018,06,21,essex-county-hospital-aretefacts-sought-for-history-harvest-at-open-day,,,
2024-03-13,https://www.essex.ac.uk/news/2019/10/21/why-health-professionals-need-to-change-how-they-talk-to-their-patients,news,2019,10,21,why-health-professionals-need-to-change-how-they-talk-to-their-patients,,,
2024-01-31,https://www.essex.ac.uk/news/2019/07/23/£9-million-for-research-to-improve-health-and-care-in-the-east-of-england,news,2019,07,23,£9-million-for-research-to-improve-health-and-care-in-the-east-of-england,,,
2024-08-20,https://www.essex.ac.uk/news/2019/10/23/being-human,news,2019,10,23,being-human,,,
2024-01-31,https://www.essex.ac.uk/news/2019/10/24/global-ranking-recognises-our-excellence-in-computer-science,news,2019,10,24,global-ranking-recognises-our-excellence-in-computer-science,,,
2024-03-13,https://www.essex.ac.uk/news/2019/10/25/people-not-sufficiently-afraid-of-energy-vampires-to-take-action,news,2019,10,25,people-not-sufficiently-afraid-of-energy-vampires-to-take-action,,,
2024-01-31,https://www.essex.ac.uk/news/2019/07/29/how-global-warming-will-impact-the-diversity-of-our-freshwater-ecosystems,news,2019,07,29,how-global-warming-will-impact-the-diversity-of-our-freshwater-ecosystems,,,
2024-01-04,https://www.essex.ac.uk/news/2019/02/11/welcome-to-dr-rory-truell,news,2019,02,11,welcome-to-dr-rory-truell,,,
2024-01-31,https://www.essex.ac.uk/news/2019/11/08/new-cell-therapy-discovery-boosts-immune-response-to-malignant-tumours,news,2019,11,08,new-cell-therapy-discovery-boosts-immune-response-to-malignant-tumours,,,
2024-08-20,https://www.essex.ac.uk/news/2019/07/29/obituary:-hugh-brogan,news,2019,07,29,obituary:-hugh-brogan,,,
2024-08-20,https://www.essex.ac.uk/news/2019/11/11/historian-in-focus:-james-raven,news,2019,11,11,historian-in-focus:-james-raven,,,
