last modified,url,level_1,level_1,level_2,level_2,level_3,level_3,level_4,level_4,level_5,level_5,level_6,level_6,level_7,level_7,level_8,level_8
2024-02-20,https://www.essex.ac.uk/business/expertise/commissioned-and-collaborative-research-projects/data-sets,business,business,expertise,expertise,commissioned-and-collaborative-research-projects,commissioned-and-collaborative-research-projects,data-sets,data-sets,,,,,,,,
2024-11-26,https://www.essex.ac.uk/about/manifesto,about,about,manifesto,manifesto,,,,,,,,,,,,
2024-10-07,https://www.essex.ac.uk/departments/life-sciences/events,departments,departments,life-sciences,life-sciences,events,events,,,,,,,,,,
2024-03-04,https://www.essex.ac.uk/departments/life-sciences/events/past-events,departments,departments,life-sciences,life-sciences,events,events,past-events,past-events,,,,,,,,
2024-01-31,https://www.essex.ac.uk/departments/life-sciences/research/protein-structure-and-mechanisms-of-disease-group/biomedical-epr-facility,departments,departments,life-sciences,life-sciences,research,research,protein-structure-and-mechanisms-of-disease-group,protein-structure-and-mechanisms-of-disease-group,biomedical-epr-facility,biomedical-epr-facility,,,,,,
2024-12-05,https://www.essex.ac.uk/departments/government/scholarships-and-funding,departments,departments,government,government,scholarships-and-funding,scholarships-and-funding,,,,,,,,,,
2024-10-22,https://www.essex.ac.uk/departments/economics/undergraduate/essex-economics-students-journal-(eesj),departments,departments,economics,economics,undergraduate,undergraduate,essex-economics-students-journal-(eesj),essex-economics-students-journal-(eesj),,,,,,,,
2024-11-14,https://www.essex.ac.uk/graduation/about-the-ceremony,graduation,graduation,about-the-ceremony,about-the-ceremony,,,,,,,,,,,,
2024-10-09,https://www.essex.ac.uk/governance-and-strategy/governance/policies,governance-and-strategy,governance-and-strategy,governance,governance,policies,policies,,,,,,,,,,
2024-11-28,https://www.essex.ac.uk/postgraduate/prospectus,postgraduate,postgraduate,prospectus,prospectus,,,,,,,,,,,,
2024-04-05,https://www.essex.ac.uk/business/expertise/case-studies/provide,business,business,expertise,expertise,case-studies,case-studies,provide,provide,,,,,,,,
2024-09-03,https://www.essex.ac.uk/business/expertise/case-studies/gs-growers,business,business,expertise,expertise,case-studies,case-studies,gs-growers,gs-growers,,,,,,,,
2024-08-15,https://www.essex.ac.uk/business/expertise/case-studies/blackman-&-white,business,business,expertise,expertise,case-studies,case-studies,blackman-&-white,blackman-&-white,,,,,,,,
2024-07-09,https://www.essex.ac.uk/life/loughton-campus/facilities,life,life,loughton-campus,loughton-campus,facilities,facilities,,,,,,,,,,
2024-11-11,https://www.essex.ac.uk/graduation/tickets-and-information,graduation,graduation,tickets-and-information,tickets-and-information,,,,,,,,,,,,
2024-10-15,https://www.essex.ac.uk/clearing/parents-guide,clearing,clearing,parents-guide,parents-guide,,,,,,,,,,,,
2024-08-28,https://www.essex.ac.uk/departments/language-and-linguistics/masters,departments,departments,language-and-linguistics,language-and-linguistics,masters,masters,,,,,,,,,,
2024-08-21,https://www.essex.ac.uk/study-abroad/summer-abroad/internships-and-research,study-abroad,study-abroad,summer-abroad,summer-abroad,internships-and-research,internships-and-research,,,,,,,,,,
2024-05-20,https://www.essex.ac.uk/departments/psychology/careers/jordi-asher,departments,departments,psychology,psychology,careers,careers,jordi-asher,jordi-asher,,,,,,,,
2024-08-21,https://www.essex.ac.uk/study-abroad/summer-abroad/summer-schools,study-abroad,study-abroad,summer-abroad,summer-abroad,summer-schools,summer-schools,,,,,,,,,,
2024-04-05,https://www.essex.ac.uk/business/expertise/case-studies/community360,business,business,expertise,expertise,case-studies,case-studies,community360,community360,,,,,,,,
2024-12-05,https://www.essex.ac.uk/departments/essex-business-school/research-degrees,departments,departments,essex-business-school,essex-business-school,research-degrees,research-degrees,,,,,,,,,,
2024-07-24,https://www.essex.ac.uk/event-series/professorial-inaugural-lectures,event-series,event-series,professorial-inaugural-lectures,professorial-inaugural-lectures,,,,,,,,,,,,
2024-08-23,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/events,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,events,events,,,,,,,,,,
2024-06-03,https://www.essex.ac.uk/departments/psychosocial-and-psychoanalytic-studies/events/freud-memorial-lecture,departments,departments,psychosocial-and-psychoanalytic-studies,psychosocial-and-psychoanalytic-studies,events,events,freud-memorial-lecture,freud-memorial-lecture,,,,,,,,
2024-11-22,https://www.essex.ac.uk/research/topics/public-health-and-wellbeing,research,research,topics,topics,public-health-and-wellbeing,public-health-and-wellbeing,,,,,,,,,,
2024-11-21,https://www.essex.ac.uk/life/accommodation/our-quality-standards,life,life,accommodation,accommodation,our-quality-standards,our-quality-standards,,,,,,,,,,
2024-11-20,https://www.essex.ac.uk/centres-and-institutes/health-wellbeing-and-care-hub/our-services/move-and-meet,centres-and-institutes,centres-and-institutes,health-wellbeing-and-care-hub,health-wellbeing-and-care-hub,our-services,our-services,move-and-meet,move-and-meet,,,,,,,,
2024-05-20,https://www.essex.ac.uk/about/equality-diversity-inclusion/disability-and-access,about,about,equality-diversity-inclusion,equality-diversity-inclusion,disability-and-access,disability-and-access,,,,,,,,,,
2024-04-05,https://www.essex.ac.uk/business/expertise/case-studies/industrial-robotic-solutions,business,business,expertise,expertise,case-studies,case-studies,industrial-robotic-solutions,industrial-robotic-solutions,,,,,,,,
2024-05-21,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/working-with-business,departments,departments,computer-science-and-electronic-engineering,computer-science-and-electronic-engineering,working-with-business,working-with-business,,,,,,,,,,
2024-12-05,https://www.essex.ac.uk/departments/government/research-degrees,departments,departments,government,government,research-degrees,research-degrees,,,,,,,,,,
2024-06-14,https://www.essex.ac.uk/event-series/after-essex,event-series,event-series,after-essex,after-essex,,,,,,,,,,,,
2024-12-02,https://www.essex.ac.uk/arena/how-to-get-here,arena,arena,how-to-get-here,how-to-get-here,,,,,,,,,,,,
2024-10-07,https://www.essex.ac.uk/departments/mathematics-statistics-and-actuarial-science/undergraduate,departments,departments,mathematics-statistics-and-actuarial-science,mathematics-statistics-and-actuarial-science,undergraduate,undergraduate,,,,,,,,,,
2024-04-12,https://www.essex.ac.uk/departments/psychology/research/challenges/fair-and-environmentally-aware-society,departments,departments,psychology,psychology,research,research,challenges,challenges,fair-and-environmentally-aware-society,fair-and-environmentally-aware-society,,,,,,
2024-10-21,https://www.essex.ac.uk/departments/economics/people,departments,departments,economics,economics,people,people,,,,,,,,,,
2024-01-31,https://www.essex.ac.uk/event-series/think,event-series,event-series,think,think,,,,,,,,,,,,
2024-12-05,https://www.essex.ac.uk/departments/law/research-degrees,departments,departments,law,law,research-degrees,research-degrees,,,,,,,,,,
2024-10-28,https://www.essex.ac.uk/departments/economics/career-prospects,departments,departments,economics,economics,career-prospects,career-prospects,,,,,,,,,,
2024-04-12,https://www.essex.ac.uk/departments/psychology/research/challenges/healthy-and-caring-society,departments,departments,psychology,psychology,research,research,challenges,challenges,healthy-and-caring-society,healthy-and-caring-society,,,,,,
2024-10-07,https://www.essex.ac.uk/departments/health-and-social-care/undergraduate,departments,departments,health-and-social-care,health-and-social-care,undergraduate,undergraduate,,,,,,,,,,
2024-03-13,https://www.essex.ac.uk/departments/health-and-social-care/careers,departments,departments,health-and-social-care,health-and-social-care,careers,careers,,,,,,,,,,
2024-11-26,https://www.essex.ac.uk/departments/essex-business-school/our-students,departments,departments,essex-business-school,essex-business-school,our-students,our-students,,,,,,,,,,
2024-10-24,https://www.essex.ac.uk/departments/economics/research-degrees/phd-job-market-candidates,departments,departments,economics,economics,research-degrees,research-degrees,phd-job-market-candidates,phd-job-market-candidates,,,,,,,,
2024-09-03,https://www.essex.ac.uk/business/expertise/case-studies/mersea-homes,business,business,expertise,expertise,case-studies,case-studies,mersea-homes,mersea-homes,,,,,,,,
2024-04-30,https://www.essex.ac.uk/departments/essex-business-school/careers/accounting,departments,departments,essex-business-school,essex-business-school,careers,careers,accounting,accounting,,,,,,,,
2024-03-29,https://www.essex.ac.uk/life/equality-diversity-and-inclusion/inclusion,life,life,equality-diversity-and-inclusion,equality-diversity-and-inclusion,inclusion,inclusion,,,,,,,,,,
2024-01-31,https://www.essex.ac.uk/governance-and-strategy/university-strategy/people/our-shared-mission,governance-and-strategy,governance-and-strategy,university-strategy,university-strategy,people,people,our-shared-mission,our-shared-mission,,,,,,,,
2024-11-21,https://www.essex.ac.uk/life/accommodation/next-steps,life,life,accommodation,accommodation,next-steps,next-steps,,,,,,,,,,
2024-11-27,https://www.essex.ac.uk/life/accommodation/payments,life,life,accommodation,accommodation,payments,payments,,,,,,,,,,
2024-05-24,https://www.essex.ac.uk/life/community-action-clinic/democracy-in-action,life,life,community-action-clinic,community-action-clinic,democracy-in-action,democracy-in-action,,,,,,,,,,
2024-11-21,https://www.essex.ac.uk/life/accommodation/apply/late-booking-accommodation,life,life,accommodation,accommodation,apply,apply,late-booking-accommodation,late-booking-accommodation,,,,,,,,
2024-04-11,https://www.essex.ac.uk/departments/psychology/study,departments,departments,psychology,psychology,study,study,,,,,,,,,,
2024-11-12,https://www.essex.ac.uk/sport/performance-sport/volleyball,sport,sport,performance-sport,performance-sport,volleyball,volleyball,,,,,,,,,,
2024-09-03,https://www.essex.ac.uk/business/expertise/case-studies/wilkin-&-sons,business,business,expertise,expertise,case-studies,case-studies,wilkin-&-sons,wilkin-&-sons,,,,,,,,
2024-06-27,https://www.essex.ac.uk/departments/mathematics-statistics-and-actuarial-science/events/lms-undergraduate-summer-school/speakers,departments,departments,mathematics-statistics-and-actuarial-science,mathematics-statistics-and-actuarial-science,events,events,lms-undergraduate-summer-school,lms-undergraduate-summer-school,speakers,speakers,,,,,,
2024-09-03,https://www.essex.ac.uk/business/expertise/case-studies,business,business,expertise,expertise,case-studies,case-studies,,,,,,,,,,
2024-04-05,https://www.essex.ac.uk/business/expertise/case-studies/unilever,business,business,expertise,expertise,case-studies,case-studies,unilever,unilever,,,,,,,,
2024-09-03,https://www.essex.ac.uk/business/expertise/case-studies/check4cancer,business,business,expertise,expertise,case-studies,case-studies,check4cancer,check4cancer,,,,,,,,
2024-05-15,https://www.essex.ac.uk/departments/mathematics-statistics-and-actuarial-science/events/lms-undergraduate-summer-school/programme,departments,departments,mathematics-statistics-and-actuarial-science,mathematics-statistics-and-actuarial-science,events,events,lms-undergraduate-summer-school,lms-undergraduate-summer-school,programme,programme,,,,,,
2024-09-06,https://www.essex.ac.uk/research/topics/cognitive-health-and-dementia,research,research,topics,topics,cognitive-health-and-dementia,cognitive-health-and-dementia,,,,,,,,,,
2024-11-22,https://www.essex.ac.uk/research/topics/digital-health-and-health-informatics,research,research,topics,topics,digital-health-and-health-informatics,digital-health-and-health-informatics,,,,,,,,,,
2024-04-05,https://www.essex.ac.uk/business/expertise/case-studies/preqin,business,business,expertise,expertise,case-studies,case-studies,preqin,preqin,,,,,,,,
2024-09-03,https://www.essex.ac.uk/business/expertise/case-studies/cloudfm,business,business,expertise,expertise,case-studies,case-studies,cloudfm,cloudfm,,,,,,,,
2024-09-03,https://www.essex.ac.uk/business/expertise/case-studies/above,business,business,expertise,expertise,case-studies,case-studies,above,above,,,,,,,,
2024-03-06,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/women-in-csee,departments,departments,computer-science-and-electronic-engineering,computer-science-and-electronic-engineering,women-in-csee,women-in-csee,,,,,,,,,,
2024-09-05,https://www.essex.ac.uk/about/sanctuary,about,about,sanctuary,sanctuary,,,,,,,,,,,,
2024-03-04,https://www.essex.ac.uk/departments/sociology/events,departments,departments,sociology,sociology,events,events,,,,,,,,,,
2024-03-04,https://www.essex.ac.uk/departments/sociology/events/annual-graduate-conference,departments,departments,sociology,sociology,events,events,annual-graduate-conference,annual-graduate-conference,,,,,,,,
2024-10-30,https://www.essex.ac.uk/life/equality-diversity-and-inclusion/equality,life,life,equality-diversity-and-inclusion,equality-diversity-and-inclusion,equality,equality,,,,,,,,,,
2024-11-21,https://www.essex.ac.uk/sport/childrens-activities/junior-parties,sport,sport,childrens-activities,childrens-activities,junior-parties,junior-parties,,,,,,,,,,
2024-10-18,https://www.essex.ac.uk/postgraduate/masters/fees-and-funding/masters-fees-for-home-students,postgraduate,postgraduate,masters,masters,fees-and-funding,fees-and-funding,masters-fees-for-home-students,masters-fees-for-home-students,,,,,,,,
2024-01-31,https://www.essex.ac.uk/event-series/festival-of-social-science,event-series,event-series,festival-of-social-science,festival-of-social-science,,,,,,,,,,,,
2024-03-12,https://www.essex.ac.uk/study-abroad/essex-students/how-to-apply,study-abroad,study-abroad,essex-students,essex-students,how-to-apply,how-to-apply,,,,,,,,,,
2024-01-31,https://www.essex.ac.uk/departments/government/career-prospects,departments,departments,government,government,career-prospects,career-prospects,,,,,,,,,,
2024-09-20,https://www.essex.ac.uk/global/education,global,global,education,education,,,,,,,,,,,,
2024-10-18,https://www.essex.ac.uk/departments/life-sciences/careers/zoe-anthony,departments,departments,life-sciences,life-sciences,careers,careers,zoe-anthony,zoe-anthony,,,,,,,,
